Id,c_l4,g_l4
25587,4.5,1063
25588,4.5,2398
25589,4.5,425
25590,4.5,1602
25591,4.5,957
25592,4.5,1689
25593,4.5,1457
25594,4.5,1122
25595,4.5,812
25596,4.5,404
25597,4.5,1
25598,4.5,5926
25599,4.5,1457
25600,4.5,221
25601,4.5,25601
25602,4.5,16639
25603,4.5,415
25604,4.5,1602
25605,4.5,25605
25606,4.5,796
25607,4.5,1378
25608,4.5,695
25609,4.5,957
25610,4.5,1552
25611,4.5,1477
25612,4.5,522
25613,4.5,1063
25614,4.5,25039
25615,4.5,7645
25616,4.5,1063
25617,4.5,25617
25618,4.5,25618
25619,4.5,36924
25620,4.5,36924
25621,4.5,812
25622,4.5,474
25623,4.5,8486
25624,4.5,507
25625,4.5,25625
25626,4.5,1261
25627,4.5,1063
25628,4.5,25628
25629,4.5,2421
25630,4.5,711
25631,4.5,27379
25632,4.5,70
25633,4.5,1492
25634,4.5,151
25635,4.5,425
25636,4.5,16518
25637,4.5,25637
25638,4.5,415
25639,4.5,653
25640,4.5,1217
25641,4.5,3979
25642,4.5,695
25643,4.5,25643
25644,4.5,957
25645,4.5,25645
25646,4.5,25646
25647,4.5,487
25648,4.5,5926
25649,4.5,728
25650,4.5,421
25651,4.5,1237
25652,4.5,157
25653,4.5,1598
25654,4.5,1063
25655,4.5,25655
25656,4.5,425
25657,4.5,775
25658,4.5,2421
25659,4.5,556
25660,4.5,421
25661,4.5,425
25662,4.5,17300
25663,4.5,404
25664,4.5,421
25665,4.5,9685
25666,4.5,212
25667,4.5,1229
25668,4.5,2421
25669,4.5,1671
25670,4.5,133
25671,4.5,1596
25672,4.5,2421
25673,4.5,7661
25674,4.5,695
25675,4.5,25675
25676,4.5,66
25677,4.5,1477
25678,4.5,1602
25679,4.5,2525
25680,4.5,2870
25681,4.5,25681
25682,4.5,1602
25683,4.5,8011
25684,4.5,1125
25685,4.5,133
25686,4.5,421
25687,4.5,11215
25688,4.5,2421
25689,4.5,425
25690,4.5,695
25691,4.5,1248
25692,4.5,1248
25693,4.5,695
25694,4.5,1063
25695,4.5,76
25696,4.5,425
25697,4.5,25697
25698,4.5,2775
25699,4.5,3141
25700,4.5,2421
25701,4.5,910
25702,4.5,5926
25703,4.5,1602
25704,4.5,2421
25705,4.5,1122
25706,4.5,361
25707,4.5,6158
25708,4.5,5926
25709,4.5,1063
25710,4.5,5542
25711,4.5,3141
25712,4.5,25712
25713,4.5,3141
25714,4.5,25714
25715,4.5,1457
25716,4.5,695
25717,4.5,302
25718,4.5,212
25719,4.5,882
25720,4.5,25721
25721,4.5,25721
25722,4.5,5926
25723,4.5,799
25724,4.5,823
25725,4.5,3888
25726,4.5,5562
25727,4.5,6094
25728,4.5,5926
25729,4.5,5926
25730,4.5,7705
25731,4.5,1063
25732,4.5,24284
25733,4.5,82
25734,4.5,1766
25735,4.5,1063
25736,4.5,882
25737,4.5,487
25738,4.5,910
25739,4.5,882
25740,4.5,882
25741,4.5,150
25742,4.5,695
25743,4.5,812
25744,4.5,7522
25745,4.5,3141
25746,4.5,5528
25747,4.5,1421
25748,4.5,415
25749,4.5,11968
25750,4.5,2421
25751,4.5,695
25752,4.5,775
25753,4.5,2421
25754,4.5,13797
25755,4.5,5926
25756,4.5,3058
25757,4.5,46538
25758,4.5,157
25759,4.5,1603
25760,4.5,3141
25761,4.5,1
25762,4.5,882
25763,4.5,4794
25764,4.5,25764
25765,4.5,812
25766,4.5,882
25767,4.5,25767
25768,4.5,25769
25769,4.5,25768
25770,4.5,957
25771,4.5,425
25772,4.5,812
25773,4.5,19208
25774,4.5,3967
25775,4.5,25775
25776,4.5,85
25777,4.5,10820
25778,4.5,425
25779,4.5,25779
25780,4.5,25779
25781,4.5,1602
25782,4.5,1122
25783,4.5,415
25784,4.5,415
25785,4.5,507
25786,4.5,425
25787,4.5,25788
25788,4.5,25788
25789,4.5,695
25790,4.5,425
25791,4.5,4572
25792,4.5,1552
25793,4.5,20
25794,4.5,12031
25795,4.5,14445
25796,4.5,1506
25797,4.5,1506
25798,4.5,3967
25799,4.5,25799
25800,4.5,507
25801,4.5,361
25802,4.5,85
25803,4.5,695
25804,4.5,3141
25805,4.5,1565
25806,4.5,212
25807,4.5,796
25808,4.5,1063
25809,4.5,212
25810,4.5,2234
25811,4.5,812
25812,4.5,1248
25813,4.5,2461
25814,4.5,882
25815,4.5,695
25816,4.5,1774
25817,4.5,4659
25818,4.5,9673
25819,4.5,212
25820,4.5,5582
25821,4.5,425
25822,4.5,9206
25823,4.5,415
25824,4.5,150
25825,4.5,2421
25826,4.5,421
25827,4.5,25828
25828,4.5,25827
25829,4.5,775
25830,4.5,25830
25831,4.5,425
25832,4.5,2421
25833,4.5,5926
25834,4.5,20
25835,4.5,653
25836,4.5,1248
25837,4.5,1248
25838,4.5,212
25839,4.5,25247
25840,4.5,25840
25841,4.5,421
25842,4.5,7483
25843,4.5,3837
25844,4.5,957
25845,4.5,1063
25846,4.5,25846
25847,4.5,4356
25848,4.5,882
25849,4.5,5926
25850,4.5,796
25851,4.5,425
25852,4.5,910
25853,4.5,2421
25854,4.5,425
25855,4.5,25855
25856,4.5,25856
25857,4.5,25856
25858,4.5,1602
25859,4.5,1063
25860,4.5,415
25861,4.5,11142
25862,4.5,1602
25863,4.5,695
25864,4.5,2359
25865,4.5,1933
25866,4.5,6031
25867,4.5,5926
25868,4.5,14691
25869,4.5,1457
25870,4.5,3141
25871,4.5,1602
25872,4.5,5926
25873,4.5,695
25874,4.5,1
25875,4.5,25875
25876,4.5,24539
25877,4.5,425
25878,4.5,1063
25879,4.5,27
25880,4.5,2421
25881,4.5,212
25882,4.5,212
25883,4.5,522
25884,4.5,1457
25885,4.5,1
25886,4.5,1602
25887,4.5,1602
25888,4.5,73
25889,4.5,25889
25890,4.5,25890
25891,4.5,910
25892,4.5,5926
25893,4.5,25894
25894,4.5,25894
25895,4.5,5933
25896,4.5,823
25897,4.5,69
25898,4.5,4640
25899,4.5,25899
25900,4.5,10526
25901,4.5,73
25902,4.5,2421
25903,4.5,1552
25904,4.5,212
25905,4.5,13498
25906,4.5,957
25907,4.5,1343
25908,4.5,85
25909,4.5,538
25910,4.5,25911
25911,4.5,25910
25912,4.5,1457
25913,4.5,336
25914,4.5,5429
25915,4.5,25916
25916,4.5,25916
25917,4.5,5926
25918,4.5,421
25919,4.5,634
25920,4.5,2421
25921,4.5,812
25922,4.5,25922
25923,4.5,581
25924,4.5,25924
25925,4.5,728
25926,4.5,1
25927,4.5,1
25928,4.5,185
25929,4.5,25929
25930,4.5,1477
25931,4.5,2780
25932,4.5,404
25933,4.5,2422
25934,4.5,425
25935,4.5,1237
25936,4.5,5926
25937,4.5,2634
25938,4.5,212
25939,4.5,5343
25940,4.5,25940
25941,4.5,170
25942,4.5,2456
25943,4.5,425
25944,4.5,711
25945,4.5,9275
25946,4.5,25946
25947,4.5,3967
25948,4.5,812
25949,4.5,711
25950,4.5,730
25951,4.5,9254
25952,4.5,1552
25953,4.5,2775
25954,4.5,910
25955,4.5,1
25956,4.5,695
25957,4.5,957
25958,4.5,25958
25959,4.5,23199
25960,4.5,2421
25961,4.5,1428
25962,4.5,1
25963,4.5,23651
25964,4.5,695
25965,4.5,3706
25966,4.5,6381
25967,4.5,1598
25968,4.5,728
25969,4.5,3141
25970,4.5,5926
25971,4.5,1248
25972,4.5,25972
25973,4.5,2222
25974,4.5,1248
25975,4.5,212
25976,4.5,7961
25977,4.5,212
25978,4.5,25979
25979,4.5,25979
25980,4.5,85
25981,4.5,685
25982,4.5,695
25983,4.5,425
25984,4.5,415
25985,4.5,2077
25986,4.5,7168
25987,4.5,4726
25988,4.5,1457
25989,4.5,2775
25990,4.5,910
25991,4.5,25348
25992,4.5,25992
25993,4.5,25992
25994,4.5,5926
25995,4.5,2421
25996,4.5,1638
25997,4.5,957
25998,4.5,15151
25999,4.5,2222
26000,4.5,5926
26001,4.5,26001
26002,4.5,2518
26003,4.5,1602
26004,4.5,2421
26005,4.5,2421
26006,4.5,3141
26007,4.5,695
26008,4.5,402
26009,4.5,26009
26010,4.5,26010
26011,4.5,23219
26012,4.5,910
26013,4.5,5926
26014,4.5,695
26015,4.5,170
26016,4.5,26017
26017,4.5,26016
26018,4.5,695
26019,4.5,19383
26020,4.5,2499
26021,4.5,505
26022,4.5,1237
26023,4.5,6381
26024,4.5,1457
26025,4.5,1122
26026,4.5,26027
26027,4.5,26026
26028,4.5,26028
26029,4.5,26029
26030,4.5,2421
26031,4.5,212
26032,4.5,170
26033,4.5,1063
26034,4.5,8486
26035,4.5,1229
26036,4.5,507
26037,4.5,212
26038,4.5,1583
26039,4.5,796
26040,4.5,796
26041,4.5,1237
26042,4.5,4308
26043,4.5,1248
26044,4.5,556
26045,4.5,170
26046,4.5,2763
26047,4.5,957
26048,4.5,27560
26049,4.5,1662
26050,4.5,695
26051,4.5,10908
26052,4.5,2518
26053,4.5,1063
26054,4.5,1
26055,4.5,3473
26056,4.5,10880
26057,4.5,3058
26058,4.5,957
26059,4.5,2421
26060,4.5,1248
26061,4.5,1
26062,4.5,695
26063,4.5,212
26064,4.5,26065
26065,4.5,26065
26066,4.5,711
26067,4.5,3141
26068,4.5,2775
26069,4.5,3141
26070,4.5,695
26071,4.5,1596
26072,4.5,150
26073,4.5,882
26074,4.5,345
26075,4.5,27645
26076,4.5,404
26077,4.5,695
26078,4.5,26078
26079,4.5,3807
26080,4.5,4351
26081,4.5,212
26082,4.5,85
26083,4.5,1
26084,4.5,4659
26085,4.5,38
26086,4.5,2335
26087,4.5,25327
26088,4.5,1122
26089,4.5,3141
26090,4.5,957
26091,4.5,868
26092,4.5,26092
26093,4.5,13950
26094,4.5,13950
26095,4.5,910
26096,4.5,26097
26097,4.5,26097
26098,4.5,20
26099,4.5,695
26100,4.5,1602
26101,4.5,404
26102,4.5,8486
26103,4.5,15151
26104,4.5,839
26105,4.5,957
26106,4.5,3141
26107,4.5,7645
26108,4.5,1457
26109,4.5,3141
26110,4.5,2655
26111,4.5,882
26112,4.5,1596
26113,4.5,695
26114,4.5,1602
26115,4.5,728
26116,4.5,400
26117,4.5,2421
26118,4.5,415
26119,4.5,415
26120,4.5,10514
26121,4.5,474
26122,4.5,108
26123,4.5,1248
26124,4.5,1457
26125,4.5,1248
26126,4.5,70
26127,4.5,33656
26128,4.5,5374
26129,4.5,695
26130,4.5,1063
26131,4.5,425
26132,4.5,26132
26133,4.5,5343
26134,4.5,1598
26135,4.5,9010
26136,4.5,487
26137,4.5,775
26138,4.5,1063
26139,4.5,85
26140,4.5,695
26141,4.5,126
26142,4.5,425
26143,4.5,695
26144,4.5,1217
26145,4.5,812
26146,4.5,16639
26147,4.5,24299
26148,4.5,66
26149,4.5,26148
26150,4.5,2222
26151,4.5,13109
26152,4.5,3141
26153,4.5,19382
26154,4.5,1602
26155,4.5,26155
26156,4.5,26156
26157,4.5,26157
26158,4.5,474
26159,4.5,2421
26160,4.5,2421
26161,4.5,5926
26162,4.5,957
26163,4.5,695
26164,4.5,69
26165,4.5,26166
26166,4.5,26165
26167,4.5,3407
26168,4.5,1
26169,4.5,425
26170,4.5,26170
26171,4.5,487
26172,4.5,5343
26173,4.5,695
26174,4.5,695
26175,4.5,425
26176,4.5,1457
26177,4.5,2421
26178,4.5,11389
26179,4.5,16102
26180,4.5,26180
26181,4.5,2421
26182,4.5,13416
26183,4.5,474
26184,4.5,5926
26185,4.5,15623
26186,4.5,26187
26187,4.5,26186
26188,4.5,38
26189,4.5,2421
26190,4.5,85
26191,4.5,7645
26192,4.5,1598
26193,4.5,1063
26194,4.5,15971
26195,4.5,505
26196,4.5,26196
26197,4.5,1602
26198,4.5,3141
26199,4.5,26199
26200,4.5,425
26201,4.5,695
26202,4.5,26202
26203,4.5,66
26204,4.5,1261
26205,4.5,799
26206,4.5,425
26207,4.5,26207
26208,4.5,6158
26209,4.5,6158
26210,4.5,507
26211,4.5,26211
26212,4.5,812
26213,4.5,1122
26214,4.5,3141
26215,4.5,415
26216,4.5,26217
26217,4.5,26216
26218,4.5,695
26219,4.5,3855
26220,4.5,695
26221,4.5,26221
26222,4.5,5631
26223,4.5,4640
26224,4.5,796
26225,4.5,1122
26226,4.5,26226
26227,4.5,26227
26228,4.5,1602
26229,4.5,2421
26230,4.5,882
26231,4.5,1217
26232,4.5,425
26233,4.5,425
26234,4.5,5081
26235,4.5,882
26236,4.5,425
26237,4.5,1565
26238,4.5,5919
26239,4.5,425
26240,4.5,212
26241,4.5,3141
26242,4.5,1248
26243,4.5,26244
26244,4.5,26244
26245,4.5,425
26246,4.5,2421
26247,4.5,1603
26248,4.5,1237
26249,4.5,1602
26250,4.5,711
26251,4.5,400
26252,4.5,1565
26253,4.5,695
26254,4.5,76
26255,4.5,26255
26256,4.5,20
26257,4.5,85
26258,4.5,2421
26259,4.5,26259
26260,4.5,18252
26261,4.5,2382
26262,4.5,2421
26263,4.5,26263
26264,4.5,425
26265,4.5,7645
26266,4.5,2398
26267,4.5,855
26268,4.5,82
26269,4.5,425
26270,4.5,425
26271,4.5,653
26272,4.5,2421
26273,4.5,1552
26274,4.5,7645
26275,4.5,17912
26276,4.5,1552
26277,4.5,425
26278,4.5,957
26279,4.5,425
26280,4.5,26280
26281,4.5,26281
26282,4.5,26282
26283,4.5,26283
26284,4.5,26283
26285,4.5,653
26286,4.5,3741
26287,4.5,38
26288,4.5,695
26289,4.5,957
26290,4.5,17711
26291,4.5,1602
26292,4.5,2775
26293,4.5,26293
26294,4.5,2421
26295,4.5,2421
26296,4.5,11083
26297,4.5,711
26298,4.5,7645
26299,4.5,1457
26300,4.5,345
26301,4.5,487
26302,4.5,2421
26303,4.5,1602
26304,4.5,26304
26305,4.5,361
26306,4.5,812
26307,4.5,157
26308,4.5,1063
26309,4.5,1122
26310,4.5,957
26311,4.5,6558
26312,4.5,1565
26313,4.5,85
26314,4.5,26314
26315,4.5,5627
26316,4.5,26316
26317,4.5,13682
26318,4.5,812
26319,4.5,425
26320,4.5,839
26321,4.5,1457
26322,4.5,26322
26323,4.5,1774
26324,4.5,34135
26325,4.5,34135
26326,4.5,425
26327,4.5,2421
26328,4.5,1248
26329,4.5,26329
26330,4.5,2717
26331,4.5,2421
26332,4.5,812
26333,4.5,5103
26334,4.5,425
26335,4.5,1217
26336,4.5,26336
26337,4.5,1
26338,4.5,212
26339,4.5,653
26340,4.5,1552
26341,4.5,29948
26342,4.5,711
26343,4.5,2234
26344,4.5,457
26345,4.5,404
26346,4.5,26346
26347,4.5,26346
26348,4.5,5613
26349,4.5,26349
26350,4.5,26350
26351,4.5,26351
26352,4.5,26352
26353,4.5,3141
26354,4.5,728
26355,4.5,507
26356,4.5,26356
26357,4.5,910
26358,4.5,882
26359,4.5,26359
26360,4.5,26360
26361,4.5,487
26362,4.5,26362
26363,4.5,6674
26364,4.5,812
26365,4.5,425
26366,4.5,812
26367,4.5,415
26368,4.5,1602
26369,4.5,66
26370,4.5,3141
26371,4.5,1
26372,4.5,957
26373,4.5,775
26374,4.5,634
26375,4.5,76
26376,4.5,13120
26377,4.5,13782
26378,4.5,538
26379,4.5,882
26380,4.5,1971
26381,4.5,474
26382,4.5,695
26383,4.5,26384
26384,4.5,26384
26385,4.5,3141
26386,4.5,415
26387,4.5,474
26388,4.5,5926
26389,4.5,14969
26390,4.5,695
26391,4.5,812
26392,4.5,212
26393,4.5,1
26394,4.5,13754
26395,4.5,212
26396,4.5,1063
26397,4.5,695
26398,4.5,882
26399,4.5,1
26400,4.5,85
26401,4.5,5926
26402,4.5,3967
26403,4.5,2421
26404,4.5,1457
26405,4.5,538
26406,4.5,775
26407,4.5,2421
26408,4.5,2421
26409,4.5,1602
26410,4.5,85
26411,4.5,1
26412,4.5,957
26413,4.5,5926
26414,4.5,26415
26415,4.5,26415
26416,4.5,2421
26417,4.5,26417
26418,4.5,2479
26419,4.5,1217
26420,4.5,5341
26421,4.5,1063
26422,4.5,3141
26423,4.5,3141
26424,4.5,425
26425,4.5,4237
26426,4.5,1971
26427,4.5,157
26428,4.5,25348
26429,4.5,1063
26430,4.5,796
26431,4.5,653
26432,4.5,12031
26433,4.5,1248
26434,4.5,775
26435,4.5,420
26436,4.5,505
26437,4.5,1248
26438,4.5,653
26439,4.5,5926
26440,4.5,9369
26441,4.5,2655
26442,4.5,3436
26443,4.5,26443
26444,4.5,85
26445,4.5,26445
26446,4.5,76
26447,4.5,711
26448,4.5,8871
26449,4.5,14527
26450,4.5,695
26451,4.5,425
26452,4.5,957
26453,4.5,3141
26454,4.5,1229
26455,4.5,556
26456,4.5,85
26457,4.5,1343
26458,4.5,26458
26459,4.5,942
26460,4.5,3957
26461,4.5,1248
26462,4.5,812
26463,4.5,85
26464,4.5,404
26465,4.5,1457
26466,4.5,3567
26467,4.5,374
26468,4.5,7187
26469,4.5,11670
26470,4.5,26470
26471,4.5,151
26472,4.5,2421
26473,4.5,487
26474,4.5,421
26475,4.5,695
26476,4.5,1598
26477,4.5,910
26478,4.5,18189
26479,4.5,29663
26480,4.5,695
26481,4.5,1261
26482,4.5,85
26483,4.5,26483
26484,4.5,5926
26485,4.5,1
26486,4.5,2421
26487,4.5,882
26488,4.5,26488
26489,4.5,36
26490,4.5,4659
26491,4.5,823
26492,4.5,26492
26493,4.5,3141
26494,4.5,26494
26495,4.5,26495
26496,4.5,13933
26497,4.5,8535
26498,4.5,26499
26499,4.5,26499
26500,4.5,26500
26501,4.5,26501
26502,4.5,157
26503,4.5,26504
26504,4.5,26504
26505,4.5,3967
26506,4.5,9749
26507,4.5,3813
26508,4.5,957
26509,4.5,425
26510,4.5,295
26511,4.5,775
26512,4.5,89
26513,4.5,1457
26514,4.5,15775
26515,4.5,27
26516,4.5,15415
26517,4.5,20238
26518,4.5,20238
26519,4.5,9456
26520,4.5,538
26521,4.5,3271
26522,4.5,1602
26523,4.5,1063
26524,4.5,1404
26525,4.5,212
26526,4.5,1
26527,4.5,2647
26528,4.5,212
26529,4.5,2775
26530,4.5,177
26531,4.5,957
26532,4.5,404
26533,4.5,2421
26534,4.5,85
26535,4.5,26535
26536,4.5,3141
26537,4.5,2421
26538,4.5,2742
26539,4.5,425
26540,4.5,66
26541,4.5,13525
26542,4.5,1602
26543,4.5,212
26544,4.5,150
26545,4.5,400
26546,4.5,882
26547,4.5,26547
26548,4.5,2259
26549,4.5,26549
26550,4.5,522
26551,4.5,26551
26552,4.5,26553
26553,4.5,26553
26554,4.5,26554
26555,4.5,85
26556,4.5,26557
26557,4.5,6706
26558,4.5,351
26559,4.5,1766
26560,4.5,15
26561,4.5,695
26562,4.5,6674
26563,4.5,415
26564,4.5,26565
26565,4.5,26564
26566,4.5,695
26567,4.5,1457
26568,4.5,2421
26569,4.5,711
26570,4.5,36919
26571,4.5,3554
26572,4.5,66
26573,4.5,695
26574,4.5,1552
26575,4.5,76
26576,4.5,2421
26577,4.5,1457
26578,4.5,212
26579,4.5,1248
26580,4.5,85
26581,4.5,695
26582,4.5,1602
26583,4.5,76
26584,4.5,3141
26585,4.5,957
26586,4.5,421
26587,4.5,26587
26588,4.5,381
26589,4.5,910
26590,4.5,2421
26591,4.5,1217
26592,4.5,212
26593,4.5,70
26594,4.5,212
26595,4.5,2421
26596,4.5,1457
26597,4.5,487
26598,4.5,133
26599,4.5,910
26600,4.5,10747
26601,4.5,1
26602,4.5,6889
26603,4.5,2499
26604,4.5,14341
26605,4.5,425
26606,4.5,775
26607,4.5,23638
26608,4.5,20
26609,4.5,8535
26610,4.5,26610
26611,4.5,415
26612,4.5,38
26613,4.5,3141
26614,4.5,1122
26615,4.5,26615
26616,4.5,5926
26617,4.5,522
26618,4.5,711
26619,4.5,76
26620,4.5,711
26621,4.5,653
26622,4.5,812
26623,4.5,1602
26624,4.5,26625
26625,4.5,26624
26626,4.5,1122
26627,4.5,26627
26628,4.5,653
26629,4.5,66
26630,4.5,425
26631,4.5,1
26632,4.5,3141
26633,4.5,5214
26634,4.5,2042
26635,4.5,1
26636,4.5,425
26637,4.5,3141
26638,4.5,882
26639,4.5,812
26640,4.5,5926
26641,4.5,129
26642,4.5,212
26643,4.5,796
26644,4.5,957
26645,4.5,1603
26646,4.5,1307
26647,4.5,425
26648,4.5,1122
26649,4.5,5926
26650,4.5,7873
26651,4.5,3181
26652,4.5,1602
26653,4.5,12259
26654,4.5,12259
26655,4.5,5926
26656,4.5,695
26657,4.5,812
26658,4.5,28870
26659,4.5,28870
26660,4.5,695
26661,4.5,212
26662,4.5,1457
26663,4.5,2421
26664,4.5,1
26665,4.5,13100
26666,4.5,26666
26667,4.5,695
26668,4.5,2217
26669,4.5,212
26670,4.5,295
26671,4.5,1
26672,4.5,26672
26673,4.5,487
26674,4.5,1602
26675,4.5,26675
26676,4.5,5926
26677,4.5,26677
26678,4.5,13470
26679,4.5,695
26680,4.5,26680
26681,4.5,1971
26682,4.5,76
26683,4.5,957
26684,4.5,14718
26685,4.5,14718
26686,4.5,212
26687,4.5,85
26688,4.5,10030
26689,4.5,3141
26690,4.5,2421
26691,4.5,1248
26692,4.5,1248
26693,4.5,3141
26694,4.5,7048
26695,4.5,38
26696,4.5,1457
26697,4.5,212
26698,4.5,26698
26699,4.5,3119
26700,4.5,695
26701,4.5,1217
26702,4.5,3967
26703,4.5,2421
26704,4.5,2421
26705,4.5,812
26706,4.5,2421
26707,4.5,859
26708,4.5,150
26709,4.5,18524
26710,4.5,28388
26711,4.5,487
26712,4.5,780
26713,4.5,1457
26714,4.5,425
26715,4.5,425
26716,4.5,775
26717,4.5,5926
26718,4.5,25036
26719,4.5,25036
26720,4.5,2775
26721,4.5,26721
26722,4.5,26721
26723,4.5,212
26724,4.5,26921
26725,4.5,1
26726,4.5,1457
26727,4.5,1457
26728,4.5,1248
26729,4.5,1248
26730,4.5,26730
26731,4.5,26731
26732,4.5,150
26733,4.5,26733
26734,4.5,26733
26735,4.5,2421
26736,4.5,66
26737,4.5,76
26738,4.5,2421
26739,4.5,21961
26740,4.5,26740
26741,4.5,425
26742,4.5,1063
26743,4.5,415
26744,4.5,5240
26745,4.5,5926
26746,4.5,1229
26747,4.5,42166
26748,4.5,775
26749,4.5,457
26750,4.5,1
26751,4.5,425
26752,4.5,3141
26753,4.5,76
26754,4.5,26755
26755,4.5,26754
26756,4.5,695
26757,4.5,9190
26758,4.5,425
26759,4.5,3549
26760,4.5,15853
26761,4.5,1566
26762,4.5,26762
26763,4.5,425
26764,4.5,457
26765,4.5,26765
26766,4.5,1596
26767,4.5,1602
26768,4.5,882
26769,4.5,1457
26770,4.5,19841
26771,4.5,361
26772,4.5,5926
26773,4.5,1
26774,4.5,507
26775,4.5,26775
26776,4.5,26776
26777,4.5,1971
26778,4.5,882
26779,4.5,5926
26780,4.5,1063
26781,4.5,538
26782,4.5,69
26783,4.5,910
26784,4.5,1457
26785,4.5,415
26786,4.5,425
26787,4.5,1602
26788,4.5,4171
26789,4.5,1602
26790,4.5,695
26791,4.5,3141
26792,4.5,212
26793,4.5,2471
26794,4.5,85
26795,4.5,26795
26796,4.5,796
26797,4.5,3141
26798,4.5,512
26799,4.5,1248
26800,4.5,2421
26801,4.5,404
26802,4.5,425
26803,4.5,10022
26804,4.5,889
26805,4.5,1457
26806,4.5,2421
26807,4.5,415
26808,4.5,775
26809,4.5,1428
26810,4.5,1428
26811,4.5,3141
26812,4.5,7645
26813,4.5,487
26814,4.5,425
26815,4.5,425
26816,4.5,2421
26817,4.5,695
26818,4.5,1248
26819,4.5,170
26820,4.5,1217
26821,4.5,425
26822,4.5,421
26823,4.5,882
26824,4.5,1122
26825,4.5,302
26826,4.5,1602
26827,4.5,7248
26828,4.5,1155
26829,4.5,812
26830,4.5,3141
26831,4.5,5926
26832,4.5,2421
26833,4.5,3141
26834,4.5,3141
26835,4.5,711
26836,4.5,1261
26837,4.5,1
26838,4.5,487
26839,4.5,26839
26840,4.5,9583
26841,4.5,3967
26842,4.5,13165
26843,4.5,1751
26844,4.5,26844
26845,4.5,1248
26846,4.5,76
26847,4.5,26847
26848,4.5,1602
26849,4.5,1552
26850,4.5,1248
26851,4.5,85
26852,4.5,18746
26853,4.5,85
26854,4.5,1122
26855,4.5,1063
26856,4.5,212
26857,4.5,2421
26858,4.5,1457
26859,4.5,26859
26860,4.5,26860
26861,4.5,2421
26862,4.5,17559
26863,4.5,695
26864,4.5,26864
26865,4.5,1602
26866,4.5,133
26867,4.5,653
26868,4.5,474
26869,4.5,5964
26870,4.5,425
26871,4.5,26871
26872,4.5,85
26873,4.5,2382
26874,4.5,2421
26875,4.5,796
26876,4.5,487
26877,4.5,76
26878,4.5,8510
26879,4.5,425
26880,4.5,3058
26881,4.5,775
26882,4.5,695
26883,4.5,1248
26884,4.5,695
26885,4.5,1248
26886,4.5,1971
26887,4.5,133
26888,4.5,5355
26889,4.5,823
26890,4.5,133
26891,4.5,223
26892,4.5,882
26893,4.5,70
26894,4.5,8330
26895,4.5,1457
26896,4.5,26896
26897,4.5,2421
26898,4.5,695
26899,4.5,507
26900,4.5,1602
26901,4.5,170
26902,4.5,212
26903,4.5,20732
26904,4.5,97
26905,4.5,957
26906,4.5,1602
26907,4.5,2775
26908,4.5,775
26909,4.5,1122
26910,4.5,1122
26911,4.5,695
26912,4.5,711
26913,4.5,1
26914,4.5,14272
26915,4.5,7509
26916,4.5,7533
26917,4.5,425
26918,4.5,1971
26919,4.5,421
26920,4.5,3040
26921,4.5,2421
26922,4.5,404
26923,4.5,1237
26924,4.5,1063
26925,4.5,695
26926,4.5,540
26927,4.5,1457
26928,4.5,212
26929,4.5,26929
26930,4.5,957
26931,4.5,728
26932,4.5,26932
26933,4.5,85
26934,4.5,151
26935,4.5,89
26936,4.5,26936
26937,4.5,425
26938,4.5,26938
26939,4.5,1602
26940,4.5,695
26941,4.5,1
26942,4.5,882
26943,4.5,1122
26944,4.5,170
26945,4.5,3967
26946,4.5,1565
26947,4.5,2043
26948,4.5,425
26949,4.5,1566
26950,4.5,957
26951,4.5,415
26952,4.5,3961
26953,4.5,1122
26954,4.5,17085
26955,4.5,11815
26956,4.5,695
26957,4.5,507
26958,4.5,1248
26959,4.5,910
26960,4.5,2335
26961,4.5,4159
26962,4.5,1063
26963,4.5,85
26964,4.5,1495
26965,4.5,26966
26966,4.5,26965
26967,4.5,5926
26968,4.5,1122
26969,4.5,302
26970,4.5,425
26971,4.5,85
26972,4.5,2421
26973,4.5,796
26974,4.5,21136
26975,4.5,26975
26976,4.5,1602
26977,4.5,995
26978,4.5,12939
26979,4.5,1428
26980,4.5,695
26981,4.5,1602
26982,4.5,7272
26983,4.5,85
26984,4.5,799
26985,4.5,2421
26986,4.5,1
26987,4.5,89
26988,4.5,1602
26989,4.5,9477
26990,4.5,26991
26991,4.5,26990
26992,4.5,507
26993,4.5,425
26994,4.5,2421
